,death_year,death_month,hhs_region,age_group,all_cause,natural_cause,septicemia,malignant_neoplasms,diabetes_mellitus,alzheimer,influenza_pneumonia,chronic_respiratory,other_respiratory,neophrotic_syndrome,abnormal_clinical_laboratory_findings,heart_diseases,cerebrovascular_diseases,covid-19_multicause,covid-19_onlycause,total_deaths
2785,2021,4,California,5-14 years,58,36,0,11,0,0,0,0,0,0,0,0,0,0,0,105
2786,2021,4,California,55-64 years,4184,3773,26,1042,234,11,51,101,32,53,153,811,173,278,240,11162
2787,2021,4,California,65-74 years,6375,6096,49,1865,325,85,94,317,70,94,100,1317,328,357,314,17786
2788,2021,4,California,75-84 years,7405,7196,53,1812,274,398,124,445,116,134,33,1709,485,284,216,20684
2789,2021,4,California,85 years and over,9284,9065,31,1230,226,1086,172,388,102,142,38,2595,812,243,163,25577
2790,2021,4,Massachusetts,0-4 years,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2791,2021,4,Massachusetts,15-24 years,129,37,0,0,0,0,0,0,0,0,13,0,0,0,0,179
2792,2021,4,Massachusetts,25-34 years,217,96,0,15,0,0,0,0,0,0,27,0,0,0,0,355
2793,2021,4,Massachusetts,35-44 years,313,191,0,42,0,0,0,0,0,0,32,23,0,10,0,611
2794,2021,4,Massachusetts,45-54 years,517,411,0,115,20,0,0,0,0,0,30,69,12,33,28,1235
2795,2021,4,Massachusetts,5-14 years,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2796,2021,4,Massachusetts,55-64 years,1358,1214,0,370,62,0,0,60,13,0,38,208,36,79,68,3506
2797,2021,4,Massachusetts,65-74 years,2145,2033,17,633,110,34,14,113,33,23,41,401,74,118,107,5896
2798,2021,4,Massachusetts,75-84 years,2461,2349,25,575,98,131,20,144,37,17,25,488,147,102,70,6689
2799,2021,4,Massachusetts,85 years and over,2919,2797,13,382,73,317,22,113,30,29,34,737,209,96,72,7843
2800,2021,5,Massachusetts,0-4 years,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2801,2021,5,Massachusetts,15-24 years,95,27,0,0,0,0,0,0,0,0,11,0,0,0,0,133
2802,2021,5,Massachusetts,25-34 years,238,95,0,0,0,0,0,0,0,0,38,0,0,11,11,393
2803,2021,5,Massachusetts,35-44 years,352,197,0,35,0,0,0,0,0,0,52,22,0,12,0,670
2804,2021,5,Massachusetts,45-54 years,612,465,0,124,18,0,0,0,0,0,38,100,12,44,41,1454
2805,2021,5,Massachusetts,5-14 years,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2806,2021,5,Massachusetts,55-64 years,1390,1264,14,400,42,0,14,51,17,16,52,250,41,93,86,3730
2807,2021,5,Massachusetts,65-74 years,2233,2112,28,722,79,18,18,122,27,52,41,407,57,100,93,6109
2808,2021,5,Massachusetts,75-84 years,2661,2572,38,637,68,98,32,155,65,57,23,541,121,95,83,7246
2809,2021,5,Massachusetts,85 years and over,3735,3573,42,485,74,216,66,131,47,71,53,967,228,90,70,9848
2810,2021,5,NewYork,0-4 years,101,94,0,0,0,0,0,0,0,0,22,0,0,0,0,217
2811,2021,5,NewYork,15-24 years,168,69,0,0,0,0,0,0,0,0,37,0,0,0,0,274
2812,2021,5,NewYork,25-34 years,424,215,0,21,0,0,0,0,0,0,99,19,0,21,20,819
2813,2021,5,NewYork,35-44 years,606,450,0,80,11,0,0,0,0,0,134,58,11,30,26,1406
2814,2021,5,NewYork,45-54 years,1161,999,16,225,37,0,10,14,16,14,141,173,31,110,98,3045
2815,2021,5,NewYork,5-14 years,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2816,2021,5,NewYork,55-64 years,2648,2470,36,676,77,0,36,62,31,32,179,521,80,275,246,7369
2817,2021,5,NewYork,65-74 years,3808,3679,62,1068,124,18,62,150,69,70,101,864,138,381,340,10934
2818,2021,5,NewYork,75-84 years,4662,4565,93,1152,131,92,84,218,121,105,67,1095,223,371,298,13277
2819,2021,5,NewYork,85 years and over,6270,6126,97,766,130,326,125,194,123,112,129,1979,364,329,248,17318
2820,2021,5,Washington,0-4 years,186,168,0,0,0,0,0,0,0,0,36,0,0,0,0,390
2821,2021,5,Washington,15-24 years,303,77,0,14,0,0,0,0,0,0,31,0,0,0,0,425
2822,2021,5,Washington,25-34 years,653,276,0,24,0,0,0,0,0,0,124,29,0,18,14,1138
2823,2021,5,Washington,35-44 years,874,519,11,79,16,0,0,0,0,0,126,73,11,51,45,1805
2824,2021,5,Washington,45-54 years,1477,1189,19,259,45,0,0,20,0,23,113,250,29,144,132,3700
2825,2021,5,Washington,5-14 years,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2826,2021,5,Washington,55-64 years,3542,3216,50,919,143,0,31,124,50,32,119,687,112,377,341,9743
2827,2021,5,Washington,65-74 years,5251,5033,107,1476,174,48,51,261,83,103,78,1075,228,448,415,14831
2828,2021,5,Washington,75-84 years,6069,5863,108,1350,200,164,89,316,106,138,67,1334,349,401,323,16877
2829,2021,5,Washington,85 years and over,7081,6854,82,889,176,427,89,226,85,162,97,1926,532,318,231,19175
2830,2021,5,Georgia,0-4 years,459,402,0,0,0,0,0,0,0,0,78,11,0,0,0,950
2831,2021,5,Georgia,15-24 years,742,184,0,24,0,0,0,0,0,0,62,16,0,12,0,1040
2832,2021,5,Georgia,25-34 years,1456,570,0,53,25,0,0,0,0,11,177,69,10,40,33,2444
2833,2021,5,Georgia,35-44 years,2215,1306,23,178,63,0,12,12,18,20,217,266,53,134,119,4636
2834,2021,5,Georgia,45-54 years,3598,2878,44,555,110,0,26,61,29,46,204,656,136,297,272,8912
2835,2021,5,Georgia,5-14 years,103,51,0,18,0,0,0,0,0,0,0,0,0,0,0,172
2836,2021,5,Georgia,55-64 years,7960,7268,122,1959,292,27,78,412,98,144,213,1603,263,665,610,21714
2837,2021,5,Georgia,65-74 years,11289,10782,177,3142,416,155,120,694,197,205,162,2312,501,841,749,31742
2838,2021,5,Georgia,75-84 years,12897,12459,187,2795,369,561,172,884,274,265,141,2752,810,787,666,36019
